text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Victoria, British Columbia",,,,womanatmile0,Thu May 16 00:16:25 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Caledon, Ontario",,,,babblefishie,Thu May 16 00:16:24 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Manitoba, Canada",,,,SolveigM54,Thu May 16 00:13:32 +0000 2019,0,0,0,1,TRUE
@Catalina2746 I know it exists. Why not advertise ON TV just like floppy penises? Here in Canada we see limited ads from USA. I see continuously the ads for erectile dysfunction (limp dick) but nothing for a woman’s choice for anything. Where is there a pill for a woman’s erectile inability?,en,Canada,,,,LoriGale13,Thu May 16 00:13:17 +0000 2019,0,1,0,0,FALSE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Edmonton,,,,lhaukmee,Thu May 16 00:11:06 +0000 2019,0,0,0,1,TRUE
"Danny Trejo Wants Guys to Fess Up, Pumps Up Erectile Dysfunction Product https://t.co/nfmJlGv9pk",en,Cambridge Ont,,,,neilhopecc1968,Wed May 15 23:49:38 +0000 2019,0,0,0,1,FALSE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Vancouver,,,,wavetop,Wed May 15 23:47:29 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Ontario, Canada",,,,KerryPetter,Wed May 15 23:28:22 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,Magnetron_1,Wed May 15 22:51:40 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada. Eh.,,,,JamieMusicEh,Wed May 15 22:50:18 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Calgary,,,,LisaGrahamSACND,Wed May 15 22:48:21 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Nanaimo, British Columbia",,,,noangelforme,Wed May 15 22:47:43 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,roxymeloni,Wed May 15 22:24:42 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Toronto, ON, Canada",,,,haveyoumetmeg,Wed May 15 22:24:24 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,frontlinePA,Wed May 15 22:16:17 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,,,,,shiksm1,Wed May 15 21:19:51 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Toronto, Canada",,,,mcfslaw,Wed May 15 21:17:07 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,S/W Ontario Canada,,,,HoundMason,Wed May 15 21:15:32 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,boser_j,Wed May 15 21:14:59 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Hamilton, Ontario",,,,thesecondellen,Wed May 15 21:11:04 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Toronto,,,,m_yve,Wed May 15 21:05:43 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,chicabuns,Wed May 15 20:55:51 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Edmonton, Alberta",,,,joanne_fillion,Wed May 15 20:46:56 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,BC. Canada,,,,DogwartsJ,Wed May 15 20:36:00 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Halifax,,,,TheAiSmackDown,Wed May 15 20:30:28 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,guelph,,,,lorrainemclella,Wed May 15 20:06:05 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Montréal, Québec",,,,jagzatylny,Wed May 15 20:01:03 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,49geobet,Wed May 15 19:33:34 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Ontario, Canada",,,,veggiegurl581,Wed May 15 19:33:08 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Bowmanville, On, Canada 🇨🇦",,,,snw106,Wed May 15 19:32:28 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Vancouver, BC",,,,LouiseQuoVadis,Wed May 15 19:29:10 +0000 2019,0,0,0,1,TRUE
$CELZ is a known runner extremely undervalued!! Crazy cheap as company is well on their way taking out the powerhouse viagra and Cialis with their regenerative medicine stem cell Erectile Dysfunction cure https://t.co/W2CEZLmL17,en,Kingston Ontario,,,,OTCBUL,Wed May 15 19:24:18 +0000 2019,0,0,0,0,FALSE
$CELZ is a known runner extremely undervalued!! Crazy cheap as company is well on their way taking out the powerhouse viagra and Cialis with their be regenerative medicine stem cell Erectile Dysfunction cute @caverstem https://t.co/SeQ1Uxp4fI https://t.co/CmzbgeaFx2,en,Kingston Ontario,,,,OTCBUL,Wed May 15 19:22:37 +0000 2019,0,0,0,0,FALSE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Hamilton, Ontario, Canada",,,,bwtibbitts,Wed May 15 19:04:49 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,Truthntranspare,Wed May 15 18:57:57 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Toronto, Ontario 🇨🇦",,,,KennethWCharles,Wed May 15 18:56:25 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Calgary Alberta Canada,,,,DanJBalkwill,Wed May 15 18:36:19 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,KarlaRawluk1,Wed May 15 18:36:03 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,pastelgothwitch,Wed May 15 18:24:10 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,Canada,,,,ZacTrolley,Wed May 15 18:21:33 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Toronto, Canada",,,,PaulStewartII,Wed May 15 18:19:21 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Ottawa, Canada",,,,Janer54,Wed May 15 18:18:37 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"British Columbia, Canada",,,,boydfrances33,Wed May 15 18:18:07 +0000 2019,0,0,0,1,TRUE
"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade https://t.co/h0l0LaLbgy",en,"Peterborough, Ontario Canada",,,,ledzep125,Wed May 15 17:36:32 +0000 2019,0,0,0,1,TRUE
